,img_path,species,ct_site
501,nepal19_crops/2019_BZ03_004867_box2_cow.jpg,cow,BZ03
502,nepal19_crops/2019_BZ03_040710_box1_cow.jpg,cow,BZ03
503,nepal19_crops/2019_BZ03_040756_box1_cow.jpg,cow,BZ03
504,nepal19_crops/2019_BZ03_003673_box1_cow.jpg,cow,BZ03
505,nepal19_crops/2019_BZ03_040889_box6_cow.jpg,cow,BZ03
506,nepal19_crops/2019_BZ03_050177_box0_cow.jpg,cow,BZ03
507,nepal19_crops/2019_BZ03_040744_box0_cow.jpg,cow,BZ03
508,nepal19_crops/2019_BZ03_005266_box0_dog.jpg,dog,BZ03
509,nepal19_crops/2019_BZ03_004083_box0_cow.jpg,cow,BZ03
510,nepal19_crops/2019_BZ03_003131_box2_cow.jpg,cow,BZ03
511,nepal19_crops/2019_BZ03_004200_box1_cow.jpg,cow,BZ03
513,nepal19_crops/2019_BZ03_004619_box0_cow.jpg,cow,BZ03
515,nepal19_crops/2019_BZ03_004177_box1_cow.jpg,cow,BZ03
516,nepal19_crops/2019_BZ03_041282_box0_bird.jpg,bird,BZ03
517,nepal19_crops/2019_BZ03_001995_box4_cow.jpg,cow,BZ03
518,nepal19_crops/2019_BZ03_002630_box1_cow.jpg,cow,BZ03
519,nepal19_crops/2019_BZ03_004315_box4_buffalo.jpg,buffalo,BZ03
520,nepal19_crops/2019_BZ03_040409_box4_goat.jpg,goat,BZ03
521,nepal19_crops/2019_BZ03_040414_box0_cow.jpg,cow,BZ03
522,nepal19_crops/2019_BZ03_040384_box1_buffalo.jpg,buffalo,BZ03
523,nepal19_crops/2019_BZ03_040384_box9_goat.jpg,goat,BZ03
524,nepal19_crops/2019_BZ03_040129_box0_goat.jpg,goat,BZ03
525,nepal19_crops/2019_BZ03_005299_box0_cow.jpg,cow,BZ03
526,nepal19_crops/2019_BZ03_041114_box1_cow.jpg,cow,BZ03
527,nepal19_crops/2019_BZ03_004882_box1_cow.jpg,cow,BZ03
528,nepal19_crops/2019_BZ03_046853_box0_goat.jpg,goat,BZ03
529,nepal19_crops/2019_BZ03_003309_box0_goat.jpg,goat,BZ03
530,nepal19_crops/2019_BZ03_049818_box2_cow.jpg,cow,BZ03
531,nepal19_crops/2019_BZ03_003730_box0_cow.jpg,cow,BZ03
532,nepal19_crops/2019_BZ03_003214_box1_cow.jpg,cow,BZ03
534,nepal19_crops/2019_BZ03_040964_box0_cow.jpg,cow,BZ03
535,nepal19_crops/2019_BZ03_003136_box3_cow.jpg,cow,BZ03
536,nepal19_crops/2019_BZ03_040983_box0_cow.jpg,cow,BZ03
537,nepal19_crops/2019_BZ03_004799_box0_buffalo.jpg,buffalo,BZ03
538,nepal19_crops/2019_BZ03_040151_box1_buffalo.jpg,buffalo,BZ03
539,nepal19_crops/2019_BZ03_041430_box0_cow.jpg,cow,BZ03
540,nepal19_crops/2019_BZ03_041259_box0_cow.jpg,cow,BZ03
541,nepal19_crops/2019_BZ03_003499_box1_cow.jpg,cow,BZ03
542,nepal19_crops/2019_BZ03_051603_box0_domestic_cat.jpg,domestic_cat,BZ03
544,nepal19_crops/2019_BZ03_040128_box1_goat.jpg,goat,BZ03
545,nepal19_crops/2019_BZ03_048265_box1_cow.jpg,cow,BZ03
546,nepal19_crops/2019_BZ03_046749_box0_cow.jpg,cow,BZ03
548,nepal19_crops/2019_BZ03_003421_box0_cow.jpg,cow,BZ03
550,nepal19_crops/2019_BZ03_002856_box0_dog.jpg,dog,BZ03
552,nepal19_crops/2019_BZ03_005324_box1_goat.jpg,goat,BZ03
554,nepal19_crops/2019_BZ03_002903_box1_goat.jpg,goat,BZ03
555,nepal19_crops/2019_BZ03_004264_box0_jackal.jpg,jackal,BZ03
557,nepal19_crops/2019_BZ03_040384_box8_goat.jpg,goat,BZ03
558,nepal19_crops/2019_BZ03_002932_box0_goat.jpg,goat,BZ03
559,nepal19_crops/2019_BZ03_002623_box3_goat.jpg,goat,BZ03
560,nepal19_crops/2019_BZ03_002623_box0_cow.jpg,cow,BZ03
561,nepal19_crops/2019_BZ03_002843_box2_goat.jpg,goat,BZ03
564,nepal19_crops/2019_BZ03_002184_box0_dog.jpg,dog,BZ03
565,nepal19_crops/2019_BZ03_001990_box1_buffalo.jpg,buffalo,BZ03
566,nepal19_crops/2019_BZ03_050709_box0_cow.jpg,cow,BZ03
567,nepal19_crops/2019_BZ03_001979_box1_cow.jpg,cow,BZ03
568,nepal19_crops/2019_BZ03_040227_box0_cow.jpg,cow,BZ03
569,nepal19_crops/2019_BZ03_002606_box0_cow.jpg,cow,BZ03
570,nepal19_crops/2019_BZ03_003685_box2_cow.jpg,cow,BZ03
571,nepal19_crops/2019_BZ03_046902_box0_cow.jpg,cow,BZ03
572,nepal19_crops/2019_BZ03_043882_box1_cow.jpg,cow,BZ03
573,nepal19_crops/2019_BZ03_003706_box0_cow.jpg,cow,BZ03
575,nepal19_crops/2019_BZ03_040163_box0_cow.jpg,cow,BZ03
576,nepal19_crops/2019_BZ03_004157_box0_cow.jpg,cow,BZ03
579,nepal19_crops/2019_BZ03_040128_box2_goat.jpg,goat,BZ03
580,nepal19_crops/2019_BZ03_040128_box0_cow.jpg,cow,BZ03
581,nepal19_crops/2019_BZ03_002976_box0_buffalo.jpg,buffalo,BZ03
585,nepal19_crops/2019_BZ03_005260_box1_goat.jpg,goat,BZ03
586,nepal19_crops/2019_BZ03_041678_box3_buffalo.jpg,buffalo,BZ03
588,nepal19_crops/2019_BZ03_005268_box1_goat.jpg,goat,BZ03
589,nepal19_crops/2019_BZ03_001995_box1_cow.jpg,cow,BZ03
590,nepal19_crops/2019_BZ03_040514_box0_cow.jpg,cow,BZ03
591,nepal19_crops/2019_BZ03_047840_box1_cow.jpg,cow,BZ03
592,nepal19_crops/2019_BZ03_004177_box0_cow.jpg,cow,BZ03
593,nepal19_crops/2019_BZ03_051478_box2_cow.jpg,cow,BZ03
594,nepal19_crops/2019_BZ03_051475_box0_cow.jpg,cow,BZ03
595,nepal19_crops/2019_BZ03_050177_box2_cow.jpg,cow,BZ03
596,nepal19_crops/2019_BZ03_003163_box0_cow.jpg,cow,BZ03
597,nepal19_crops/2019_BZ03_050197_box0_cow.jpg,cow,BZ03
598,nepal19_crops/2019_BZ03_002172_box0_dog.jpg,dog,BZ03
599,nepal19_crops/2019_BZ03_001597_box0_cow.jpg,cow,BZ03
601,nepal19_crops/2019_BZ03_004315_box3_buffalo.jpg,buffalo,BZ03
602,nepal19_crops/2019_BZ03_002384_box0_cow.jpg,cow,BZ03
603,nepal19_crops/2019_BZ03_002308_box2_cow.jpg,cow,BZ03
604,nepal19_crops/2019_BZ03_040253_box0_goat.jpg,goat,BZ03
605,nepal19_crops/2019_BZ03_004315_box2_buffalo.jpg,buffalo,BZ03
606,nepal19_crops/2019_BZ03_002089_box0_cow.jpg,cow,BZ03
607,nepal19_crops/2019_BZ03_040129_box1_goat.jpg,goat,BZ03
608,nepal19_crops/2019_BZ03_003179_box3_cow.jpg,cow,BZ03
609,nepal19_crops/2019_BZ03_003179_box0_cow.jpg,cow,BZ03
610,nepal19_crops/2019_BZ03_004867_box3_goat.jpg,goat,BZ03
611,nepal19_crops/2019_BZ03_003136_box2_goat.jpg,goat,BZ03
612,nepal19_crops/2019_BZ03_004148_box1_cow.jpg,cow,BZ03
613,nepal19_crops/2019_BZ03_040930_box0_cow.jpg,cow,BZ03
614,nepal19_crops/2019_BZ03_004148_box2_dog.jpg,dog,BZ03
615,nepal19_crops/2019_BZ03_004944_box0_cow.jpg,cow,BZ03
616,nepal19_crops/2019_BZ03_003196_box1_cow.jpg,cow,BZ03
617,nepal19_crops/2019_BZ03_003570_box0_cow.jpg,cow,BZ03
618,nepal19_crops/2019_BZ03_003562_box0_cow.jpg,cow,BZ03
619,nepal19_crops/2019_BZ03_004317_box1_buffalo.jpg,buffalo,BZ03
620,nepal19_crops/2019_BZ03_040889_box1_buffalo.jpg,buffalo,BZ03
621,nepal19_crops/2019_BZ03_003621_box2_goat.jpg,goat,BZ03
622,nepal19_crops/2019_BZ03_040662_box0_buffalo.jpg,buffalo,BZ03
624,nepal19_crops/2019_BZ03_003918_box0_dog.jpg,dog,BZ03
625,nepal19_crops/2019_BZ03_041678_box1_cow.jpg,cow,BZ03
626,nepal19_crops/2019_BZ03_003926_box0_cow.jpg,cow,BZ03
628,nepal19_crops/2019_BZ03_050177_box1_cow.jpg,cow,BZ03
629,nepal19_crops/2019_BZ03_003610_box0_cow.jpg,cow,BZ03
630,nepal19_crops/2019_BZ03_001995_box5_buffalo.jpg,buffalo,BZ03
631,nepal19_crops/2019_BZ03_051478_box0_cow.jpg,cow,BZ03
633,nepal19_crops/2019_BZ03_004785_box2_buffalo.jpg,buffalo,BZ03
634,nepal19_crops/2019_BZ03_040467_box0_goat.jpg,goat,BZ03
636,nepal19_crops/2019_BZ03_002348_box2_goat.jpg,goat,BZ03
637,nepal19_crops/2019_BZ03_004106_box1_cow.jpg,cow,BZ03
638,nepal19_crops/2019_BZ03_041244_box0_cow.jpg,cow,BZ03
639,nepal19_crops/2019_BZ03_002638_box3_cow.jpg,cow,BZ03
640,nepal19_crops/2019_BZ03_004214_box0_cow.jpg,cow,BZ03
641,nepal19_crops/2019_BZ03_040414_box1_cow.jpg,cow,BZ03
642,nepal19_crops/2019_BZ03_040146_box1_goat.jpg,goat,BZ03
643,nepal19_crops/2019_BZ03_040384_box3_buffalo.jpg,buffalo,BZ03
644,nepal19_crops/2019_BZ03_004874_box3_cow.jpg,cow,BZ03
645,nepal19_crops/2019_BZ03_002660_box1_cow.jpg,cow,BZ03
646,nepal19_crops/2019_BZ03_000573_box0_cow.jpg,cow,BZ03
647,nepal19_crops/2019_BZ03_003752_box0_cow.jpg,cow,BZ03
649,nepal19_crops/2019_BZ03_041074_box0_domestic_cat.jpg,domestic_cat,BZ03
650,nepal19_crops/2019_BZ03_049818_box0_cow.jpg,cow,BZ03
652,nepal19_crops/2019_BZ03_003473_box0_cow.jpg,cow,BZ03
653,nepal19_crops/2019_BZ03_004853_box1_goat.jpg,goat,BZ03
654,nepal19_crops/2019_BZ03_044493_box0_jackal.jpg,jackal,BZ03
655,nepal19_crops/2019_BZ03_004867_box7_cow.jpg,cow,BZ03
656,nepal19_crops/2019_BZ03_004253_box0_cow.jpg,cow,BZ03
657,nepal19_crops/2019_BZ03_004253_box2_cow.jpg,cow,BZ03
658,nepal19_crops/2019_BZ03_004017_box2_goat.jpg,goat,BZ03
659,nepal19_crops/2019_BZ03_005057_box0_cow.jpg,cow,BZ03
661,nepal19_crops/2019_BZ03_002456_box3_cow.jpg,cow,BZ03
662,nepal19_crops/2019_BZ03_005293_box0_cow.jpg,cow,BZ03
663,nepal19_crops/2019_BZ03_002237_box0_cow.jpg,cow,BZ03
664,nepal19_crops/2019_BZ03_002237_box1_cow.jpg,cow,BZ03
665,nepal19_crops/2019_BZ03_003621_box3_goat.jpg,goat,BZ03
666,nepal19_crops/2019_BZ03_041304_box0_cow.jpg,cow,BZ03
667,nepal19_crops/2019_BZ03_004168_box1_cow.jpg,cow,BZ03
669,nepal19_crops/2019_BZ03_005313_box1_goat.jpg,goat,BZ03
671,nepal19_crops/2019_BZ03_040379_box3_cow.jpg,cow,BZ03
672,nepal19_crops/2019_BZ03_004918_box1_cow.jpg,cow,BZ03
673,nepal19_crops/2019_BZ03_040398_box4_goat.jpg,goat,BZ03
675,nepal19_crops/2019_BZ03_002893_box0_cow.jpg,cow,BZ03
677,nepal19_crops/2019_BZ03_003471_box0_goat.jpg,goat,BZ03
678,nepal19_crops/2019_BZ03_004383_box1_goat.jpg,goat,BZ03
680,nepal19_crops/2019_BZ03_048613_box3_cow.jpg,cow,BZ03
681,nepal19_crops/2019_BZ03_004363_box0_goat.jpg,goat,BZ03
682,nepal19_crops/2019_BZ03_002184_box2_dog.jpg,dog,BZ03
683,nepal19_crops/2019_BZ03_002824_box0_goat.jpg,goat,BZ03
684,nepal19_crops/2019_BZ03_005235_box0_cow.jpg,cow,BZ03
685,nepal19_crops/2019_BZ03_002584_box2_cow.jpg,cow,BZ03
686,nepal19_crops/2019_BZ03_002184_box4_cow.jpg,cow,BZ03
688,nepal19_crops/2019_BZ03_002836_box0_cow.jpg,cow,BZ03
690,nepal19_crops/2019_BZ03_004272_box0_dog.jpg,dog,BZ03
692,nepal19_crops/2019_BZ03_003869_box3_cow.jpg,cow,BZ03
693,nepal19_crops/2019_BZ03_004077_box0_dog.jpg,dog,BZ03
696,nepal19_crops/2019_BZ03_040645_box4_buffalo.jpg,buffalo,BZ03
697,nepal19_crops/2019_BZ03_040652_box1_buffalo.jpg,buffalo,BZ03
701,nepal19_crops/2019_BZ03_040397_box2_cow.jpg,cow,BZ03
703,nepal19_crops/2019_BZ03_003549_box1_cow.jpg,cow,BZ03
704,nepal19_crops/2019_BZ03_000730_box0_cow.jpg,cow,BZ03
705,nepal19_crops/2019_BZ03_004071_box0_domestic_cat.jpg,domestic_cat,BZ03
707,nepal19_crops/2019_BZ03_005351_box0_cow.jpg,cow,BZ03
708,nepal19_crops/2019_BZ03_002557_box1_cow.jpg,cow,BZ03
709,nepal19_crops/2019_BZ03_004176_box1_cow.jpg,cow,BZ03
710,nepal19_crops/2019_BZ03_004176_box0_cow.jpg,cow,BZ03
711,nepal19_crops/2019_BZ03_004192_box0_cow.jpg,cow,BZ03
712,nepal19_crops/2019_BZ03_004200_box0_cow.jpg,cow,BZ03
713,nepal19_crops/2019_BZ03_051478_box1_cow.jpg,cow,BZ03
715,nepal19_crops/2019_BZ03_051344_box1_cow.jpg,cow,BZ03
716,nepal19_crops/2019_BZ03_046801_box1_cow.jpg,cow,BZ03
717,nepal19_crops/2019_BZ03_001995_box0_cow.jpg,cow,BZ03
718,nepal19_crops/2019_BZ03_004214_box1_cow.jpg,cow,BZ03
719,nepal19_crops/2019_BZ03_002165_box0_cow.jpg,cow,BZ03
720,nepal19_crops/2019_BZ03_002940_box0_goat.jpg,goat,BZ03
721,nepal19_crops/2019_BZ03_004617_box0_buffalo.jpg,buffalo,BZ03
722,nepal19_crops/2019_BZ03_002412_box4_cow.jpg,cow,BZ03
723,nepal19_crops/2019_BZ03_004315_box1_buffalo.jpg,buffalo,BZ03
725,nepal19_crops/2019_BZ03_051532_box3_cow.jpg,cow,BZ03
726,nepal19_crops/2019_BZ03_003045_box1_goat.jpg,goat,BZ03
727,nepal19_crops/2019_BZ03_004297_box5_cow.jpg,cow,BZ03
728,nepal19_crops/2019_BZ03_002308_box1_cow.jpg,cow,BZ03
729,nepal19_crops/2019_BZ03_003179_box1_cow.jpg,cow,BZ03
730,nepal19_crops/2019_BZ03_002164_box0_goat.jpg,goat,BZ03
731,nepal19_crops/2019_BZ03_040409_box3_goat.jpg,goat,BZ03
732,nepal19_crops/2019_BZ03_005379_box2_goat.jpg,goat,BZ03
733,nepal19_crops/2019_BZ03_041143_box0_cow.jpg,cow,BZ03
734,nepal19_crops/2019_BZ03_004148_box0_cow.jpg,cow,BZ03
735,nepal19_crops/2019_BZ03_003704_box2_cow.jpg,cow,BZ03
736,nepal19_crops/2019_BZ03_003185_box0_cow.jpg,cow,BZ03
737,nepal19_crops/2019_BZ03_003190_box1_cow.jpg,cow,BZ03
738,nepal19_crops/2019_BZ03_041224_box0_jungle_cat.jpg,jungle_cat,BZ03
739,nepal19_crops/2019_BZ03_002434_box1_cow.jpg,cow,BZ03
743,nepal19_crops/2019_BZ03_040128_box4_buffalo.jpg,buffalo,BZ03
744,nepal19_crops/2019_BZ03_005282_box1_dog.jpg,dog,BZ03
745,nepal19_crops/2019_BZ03_003290_box0_cow.jpg,cow,BZ03
746,nepal19_crops/2019_BZ03_004853_box4_buffalo.jpg,buffalo,BZ03
748,nepal19_crops/2019_BZ03_001967_box4_cow.jpg,cow,BZ03
749,nepal19_crops/2019_BZ03_005313_box0_goat.jpg,goat,BZ03
750,nepal19_crops/2019_BZ03_040188_box0_cow.jpg,cow,BZ03
751,nepal19_crops/2019_BZ03_002122_box0_jackal.jpg,jackal,BZ03
753,nepal19_crops/2019_BZ03_040537_box0_cow.jpg,cow,BZ03
754,nepal19_crops/2019_BZ03_004083_box1_cow.jpg,cow,BZ03
755,nepal19_crops/2019_BZ03_004874_box5_goat.jpg,goat,BZ03
756,nepal19_crops/2019_BZ03_040411_box0_cow.jpg,cow,BZ03
757,nepal19_crops/2019_BZ03_002348_box1_goat.jpg,goat,BZ03
758,nepal19_crops/2019_BZ03_004874_box4_cow.jpg,cow,BZ03
759,nepal19_crops/2019_BZ03_003956_box0_cow.jpg,cow,BZ03
760,nepal19_crops/2019_BZ03_004106_box0_cow.jpg,cow,BZ03
761,nepal19_crops/2019_BZ03_002129_box0_cow.jpg,cow,BZ03
762,nepal19_crops/2019_BZ03_002623_box1_cow.jpg,cow,BZ03
763,nepal19_crops/2019_BZ03_002623_box2_cow.jpg,cow,BZ03
764,nepal19_crops/2019_BZ03_004874_box0_cow.jpg,cow,BZ03
765,nepal19_crops/2019_BZ03_045213_box0_buffalo.jpg,buffalo,BZ03
766,nepal19_crops/2019_BZ03_047401_box0_cow.jpg,cow,BZ03
767,nepal19_crops/2019_BZ03_004882_box4_cow.jpg,cow,BZ03
769,nepal19_crops/2019_BZ03_002667_box0_cow.jpg,cow,BZ03
770,nepal19_crops/2019_BZ03_003752_box1_cow.jpg,cow,BZ03
771,nepal19_crops/2019_BZ03_040975_box0_cow.jpg,cow,BZ03
772,nepal19_crops/2019_BZ03_004228_box2_cow.jpg,cow,BZ03
773,nepal19_crops/2019_BZ03_003298_box0_goat.jpg,goat,BZ03
774,nepal19_crops/2019_BZ03_003706_box1_cow.jpg,cow,BZ03
775,nepal19_crops/2019_BZ03_003570_box1_cow.jpg,cow,BZ03
777,nepal19_crops/2019_BZ03_003785_box3_goat.jpg,goat,BZ03
778,nepal19_crops/2019_BZ03_046262_box0_cow.jpg,cow,BZ03
780,nepal19_crops/2019_BZ03_002077_box0_cow.jpg,cow,BZ03
781,nepal19_crops/2019_BZ03_040448_box1_goat.jpg,goat,BZ03
782,nepal19_crops/2019_BZ03_040409_box1_goat.jpg,goat,BZ03
783,nepal19_crops/2019_BZ03_050844_box1_cow.jpg,cow,BZ03
784,nepal19_crops/2019_BZ03_004225_box1_goat.jpg,goat,BZ03
787,nepal19_crops/2019_BZ03_002159_box0_buffalo.jpg,buffalo,BZ03
788,nepal19_crops/2019_BZ03_001914_box0_cow.jpg,cow,BZ03
789,nepal19_crops/2019_BZ03_052197_box0_cow.jpg,cow,BZ03
790,nepal19_crops/2019_BZ03_005423_box0_goat.jpg,goat,BZ03
791,nepal19_crops/2019_BZ03_040180_box0_cow.jpg,cow,BZ03
792,nepal19_crops/2019_BZ03_047840_box0_cow.jpg,cow,BZ03
793,nepal19_crops/2019_BZ03_005324_box0_goat.jpg,goat,BZ03
795,nepal19_crops/2019_BZ03_043043_box2_cow.jpg,cow,BZ03
796,nepal19_crops/2019_BZ03_003893_box0_buffalo.jpg,buffalo,BZ03
797,nepal19_crops/2019_BZ03_002926_box0_goat.jpg,goat,BZ03
798,nepal19_crops/2019_BZ03_040398_box5_goat.jpg,goat,BZ03
799,nepal19_crops/2019_BZ03_003090_box0_cow.jpg,cow,BZ03
800,nepal19_crops/2019_BZ03_002903_box0_goat.jpg,goat,BZ03
801,nepal19_crops/2019_BZ03_002842_box2_goat.jpg,goat,BZ03
802,nepal19_crops/2019_BZ03_004383_box0_goat.jpg,goat,BZ03
803,nepal19_crops/2019_BZ03_002836_box1_dog.jpg,dog,BZ03
804,nepal19_crops/2019_BZ03_005231_box0_buffalo.jpg,buffalo,BZ03
806,nepal19_crops/2019_BZ03_040224_box0_cow.jpg,cow,BZ03
807,nepal19_crops/2019_BZ03_002089_box1_goat.jpg,goat,BZ03
808,nepal19_crops/2019_BZ03_041063_box0_cow.jpg,cow,BZ03
809,nepal19_crops/2019_BZ03_005361_box0_cow.jpg,cow,BZ03
810,nepal19_crops/2019_BZ03_050709_box1_cow.jpg,cow,BZ03
811,nepal19_crops/2019_BZ03_003371_box0_cow.jpg,cow,BZ03
812,nepal19_crops/2019_BZ03_004930_box1_buffalo.jpg,buffalo,BZ03
814,nepal19_crops/2019_BZ03_003785_box6_goat.jpg,goat,BZ03
816,nepal19_crops/2019_BZ03_002237_box2_goat.jpg,goat,BZ03
818,nepal19_crops/2019_BZ03_004952_box1_cow.jpg,cow,BZ03
819,nepal19_crops/2019_BZ03_005396_box1_cow.jpg,cow,BZ03
820,nepal19_crops/2019_BZ03_043609_box0_cow.jpg,cow,BZ03
821,nepal19_crops/2019_BZ03_004041_box0_domestic_cat.jpg,domestic_cat,BZ03
825,nepal19_crops/2019_BZ03_040126_box2_goat.jpg,goat,BZ03
829,nepal19_crops/2019_BZ03_002117_box0_cow.jpg,cow,BZ03
830,nepal19_crops/2019_BZ03_002784_box0_goat.jpg,goat,BZ03
832,nepal19_crops/2019_BZ03_005358_box1_goat.jpg,goat,BZ03
834,nepal19_crops/2019_BZ03_002256_box0_goat.jpg,goat,BZ03
835,nepal19_crops/2019_BZ03_001995_box3_cow.jpg,cow,BZ03
836,nepal19_crops/2019_BZ03_004858_box3_cow.jpg,cow,BZ03
837,nepal19_crops/2019_BZ03_004858_box0_buffalo.jpg,buffalo,BZ03
838,nepal19_crops/2019_BZ03_002256_box1_goat.jpg,goat,BZ03
839,nepal19_crops/2019_BZ03_004177_box2_cow.jpg,cow,BZ03
840,nepal19_crops/2019_BZ03_003163_box2_cow.jpg,cow,BZ03
841,nepal19_crops/2019_BZ03_004972_box2_goat.jpg,goat,BZ03
842,nepal19_crops/2019_BZ03_003163_box4_buffalo.jpg,buffalo,BZ03
843,nepal19_crops/2019_BZ03_004315_box5_buffalo.jpg,buffalo,BZ03
844,nepal19_crops/2019_BZ03_051532_box0_cow.jpg,cow,BZ03
845,nepal19_crops/2019_BZ03_003048_box0_cow.jpg,cow,BZ03
846,nepal19_crops/2019_BZ03_003048_box1_goat.jpg,goat,BZ03
847,nepal19_crops/2019_BZ03_004297_box0_buffalo.jpg,buffalo,BZ03
849,nepal19_crops/2019_BZ03_004297_box3_buffalo.jpg,buffalo,BZ03
850,nepal19_crops/2019_BZ03_040546_box2_goat.jpg,goat,BZ03
851,nepal19_crops/2019_BZ03_050833_box1_cow.jpg,cow,BZ03
852,nepal19_crops/2019_BZ03_040409_box2_goat.jpg,goat,BZ03
853,nepal19_crops/2019_BZ03_000886_box0_cow.jpg,cow,BZ03
854,nepal19_crops/2019_BZ03_041123_box2_cow.jpg,cow,BZ03
856,nepal19_crops/2019_BZ03_003562_box1_cow.jpg,cow,BZ03
857,nepal19_crops/2019_BZ03_003185_box2_cow.jpg,cow,BZ03
858,nepal19_crops/2019_BZ03_050924_box0_cow.jpg,cow,BZ03
859,nepal19_crops/2019_BZ03_040876_box0_buffalo.jpg,buffalo,BZ03
860,nepal19_crops/2019_BZ03_050924_box2_cow.jpg,cow,BZ03
861,nepal19_crops/2019_BZ03_004952_box0_cow.jpg,cow,BZ03
862,nepal19_crops/2019_BZ03_043622_box0_cow.jpg,cow,BZ03
863,nepal19_crops/2019_BZ03_041057_box0_cow.jpg,cow,BZ03
864,nepal19_crops/2019_BZ03_040448_box2_goat.jpg,goat,BZ03
867,nepal19_crops/2019_BZ03_045976_box0_cow.jpg,cow,BZ03
868,nepal19_crops/2019_BZ03_002237_box3_goat.jpg,goat,BZ03
869,nepal19_crops/2019_BZ03_040756_box0_cow.jpg,cow,BZ03
870,nepal19_crops/2019_BZ03_041312_box0_dog.jpg,dog,BZ03
871,nepal19_crops/2019_BZ03_002557_box3_cow.jpg,cow,BZ03
872,nepal19_crops/2019_BZ03_050177_box5_cow.jpg,cow,BZ03
873,nepal19_crops/2019_BZ03_002560_box0_cow.jpg,cow,BZ03
874,nepal19_crops/2019_BZ03_040379_box2_cow.jpg,cow,BZ03
875,nepal19_crops/2019_BZ03_048613_box1_cow.jpg,cow,BZ03
876,nepal19_crops/2019_BZ03_048613_box0_cow.jpg,cow,BZ03
877,nepal19_crops/2019_BZ03_040514_box1_cow.jpg,cow,BZ03
878,nepal19_crops/2019_BZ03_003962_box0_cow.jpg,cow,BZ03
879,nepal19_crops/2019_BZ03_040384_box5_cow.jpg,cow,BZ03
880,nepal19_crops/2019_BZ03_041281_box0_cow.jpg,cow,BZ03
881,nepal19_crops/2019_BZ03_048613_box2_cow.jpg,cow,BZ03
882,nepal19_crops/2019_BZ03_005209_box0_cow.jpg,cow,BZ03
883,nepal19_crops/2019_BZ03_003062_box3_cow.jpg,cow,BZ03
884,nepal19_crops/2019_BZ03_005134_box0_cow.jpg,cow,BZ03
887,nepal19_crops/2019_BZ03_002361_box1_goat.jpg,goat,BZ03
888,nepal19_crops/2019_BZ03_040384_box2_buffalo.jpg,buffalo,BZ03
889,nepal19_crops/2019_BZ03_040546_box3_goat.jpg,goat,BZ03
890,nepal19_crops/2019_BZ03_002959_box0_cow.jpg,cow,BZ03
891,nepal19_crops/2019_BZ03_002667_box3_cow.jpg,cow,BZ03
892,nepal19_crops/2019_BZ03_003748_box0_cow.jpg,cow,BZ03
893,nepal19_crops/2019_BZ03_040904_box0_cow.jpg,cow,BZ03
894,nepal19_crops/2019_BZ03_004230_box0_cow.jpg,cow,BZ03
895,nepal19_crops/2019_BZ03_003185_box1_cow.jpg,cow,BZ03
896,nepal19_crops/2019_BZ03_003869_box1_cow.jpg,cow,BZ03
897,nepal19_crops/2019_BZ03_040163_box2_cow.jpg,cow,BZ03
898,nepal19_crops/2019_BZ03_040433_box0_cow.jpg,cow,BZ03
899,nepal19_crops/2019_BZ03_003242_box0_cow.jpg,cow,BZ03
900,nepal19_crops/2019_BZ03_002678_box0_cow.jpg,cow,BZ03
901,nepal19_crops/2019_BZ03_002434_box3_cow.jpg,cow,BZ03
903,nepal19_crops/2019_BZ03_002762_box0_goat.jpg,goat,BZ03
904,nepal19_crops/2019_BZ03_005379_box4_cow.jpg,cow,BZ03
906,nepal19_crops/2019_BZ03_041214_box0_cow.jpg,cow,BZ03
907,nepal19_crops/2019_BZ03_003262_box0_goat.jpg,goat,BZ03
909,nepal19_crops/2019_BZ03_004853_box3_buffalo.jpg,buffalo,BZ03
910,nepal19_crops/2019_BZ03_004157_box2_cow.jpg,cow,BZ03
911,nepal19_crops/2019_BZ03_005260_box0_goat.jpg,goat,BZ03
912,nepal19_crops/2019_BZ03_001966_box0_cow.jpg,cow,BZ03
913,nepal19_crops/2019_BZ03_003115_box0_cow.jpg,cow,BZ03
914,nepal19_crops/2019_BZ03_003234_box0_cow.jpg,cow,BZ03
915,nepal19_crops/2019_BZ03_040398_box2_cow.jpg,cow,BZ03
916,nepal19_crops/2019_BZ03_040398_box1_cow.jpg,cow,BZ03
917,nepal19_crops/2019_BZ03_040398_box0_cow.jpg,cow,BZ03
918,nepal19_crops/2019_BZ03_004404_box0_goat.jpg,goat,BZ03
919,nepal19_crops/2019_BZ03_001256_box0_cow.jpg,cow,BZ03
920,nepal19_crops/2019_BZ03_005268_box3_goat.jpg,goat,BZ03
921,nepal19_crops/2019_BZ03_002842_box3_goat.jpg,goat,BZ03
922,nepal19_crops/2019_BZ03_001597_box1_bird.jpg,bird,BZ03
923,nepal19_crops/2019_BZ03_002184_box5_cow.jpg,cow,BZ03
924,nepal19_crops/2019_BZ03_041283_box0_cow.jpg,cow,BZ03
925,nepal19_crops/2019_BZ03_040219_box0_cow.jpg,cow,BZ03
926,nepal19_crops/2019_BZ03_002584_box0_cow.jpg,cow,BZ03
927,nepal19_crops/2019_BZ03_003342_box0_cow.jpg,cow,BZ03
928,nepal19_crops/2019_BZ03_002595_box0_cow.jpg,cow,BZ03
